countryCode	country	date	currencyConv	super	diesel
PT	Portugal	11/05/2009	1	1208.74	973.64
PT	Portugal	04/05/2009	1	1206.29	978.35
PT	Portugal	27/04/2009	1	1200.56	980.63
PT	Portugal	20/04/2009	1	1194.4	972.31
PT	Portugal	06/04/2009	1	1182.27	959.65
PT	Portugal	30/03/2009	1	1164.46	937.64
PT	Portugal	23/03/2009	1	1158.47	931.51
PT	Portugal	16/03/2009	1	1156.24	931.74
PT	Portugal	09/03/2009	1	1149.55	934.33
PT	Portugal	02/03/2009	1	1155.11	942.83
PT	Portugal	23/02/2009	1	1170.37	963.14
PT	Portugal	16/02/2009	1	1145.18	970.27
PT	Portugal	09/02/2009	1	1141.46	971.49
PT	Portugal	02/02/2009	1	1117.25	979.1
PT	Portugal	26/01/2009	1	1109.2	979.28
PT	Portugal	19/01/2009	1	1091.87	962.54
PT	Portugal	12/01/2009	1	1053.64	939.83
PT	Portugal	05/01/2009	1	1073.85	952.76
PT	Portugal	15/12/2008	1	1129.24	1033.79
PT	Portugal	08/12/2008	1	1146.54	1070.54
PT	Portugal	01/12/2008	1	1165.3	1092.63
PT	Portugal	24/11/2008	1	1203.27	1122.36
PT	Portugal	17/11/2008	1	1230.49	1141.96
PT	Portugal	10/11/2008	1	1254.52	1148.15
PT	Portugal	03/11/2008	1	1274.33	1159.54
PT	Portugal	27/10/2008	1	1313.14	1187.44
PT	Portugal	20/10/2008	1	1353.94	1216.06
PT	Portugal	13/10/2008	1	1394.5	1268.18
PT	Portugal	06/10/2008	1	1397.91	1266.35
PT	Portugal	29/09/2008	1	1404.21	1267.45
PT	Portugal	22/09/2008	1	1453.89	1294.04
PT	Portugal	15/09/2008	1	1455.02	1304.9
PT	Portugal	08/09/2008	1	1467.2	1317.8
PT	Portugal	01/09/2008	1	1456.23	1310.2
PT	Portugal	25/08/2008	1	1451.82	1308.01
PT	Portugal	18/08/2008	1	1454.15	1327.35
PT	Portugal	11/08/2008	1	1468.8	1363.54
PT	Portugal	04/08/2008	1	1477.41	1389.05
PT	Portugal	28/07/2008	1	1510.33	1416.75
PT	Portugal	21/07/2008	1	1522.67	1425.68
PT	Portugal	14/07/2008	1	1524.51	1428.15
PT	Portugal	07/07/2008	1	1517.2	1418.93
PT	Portugal	30/06/2008	1	1518.25	1428.26
PT	Portugal	23/06/2008	1	1507.7	1420.5
PT	Portugal	16/06/2008	1	1495.82	1408.35
PT	Portugal	09/06/2008	1	1489.89	1412.7
PT	Portugal	02/06/2008	1	1488.93	1413.15
PT	Portugal	26/05/2008	1	1473.85	1392.77
PT	Portugal	19/05/2008	1	1461.3	1358.38
PT	Portugal	12/05/2008	1	1436.36	1327.09
PT	Portugal	05/05/2008	1	1434.93	1313.06
PT	Portugal	28/04/2008	1	1415.74	1289.79
PT	Portugal	21/04/2008	1	1401.02	1276.27
PT	Portugal	14/04/2008	1	1398.76	1249.19
PT	Portugal	07/04/2008	1	1389.51	1245.78
PT	Portugal	31/03/2008	1	1382.01	1255.69
PT	Portugal	17/03/2008	1	1393.98	1249.74
PT	Portugal	10/03/2008	1	1401.63	1231.33
PT	Portugal	03/03/2008	1	1401.94	1223.14
PT	Portugal	25/02/2008	1	1381.39	1201.48
PT	Portugal	18/02/2008	1	1356.87	1174.27
PT	Portugal	11/02/2008	1	1356.91	1170.41
PT	Portugal	04/02/2008	1	1359.66	1171.46
PT	Portugal	28/01/2008	1	1370.95	1179.42
PT	Portugal	21/01/2008	1	1392.29	1197.25
PT	Portugal	14/01/2008	1	1397.83	1204.77
PT	Portugal	07/01/2008	1	1387.66	1204.62
PT	Portugal	17/12/2007	1	1365	1200.21
PT	Portugal	10/12/2007	1	1375.02	1206.83
PT	Portugal	03/12/2007	1	1378.46	1202.19
PT	Portugal	26/11/2007	1	1378.13	1193.9
PT	Portugal	19/11/2007	1	1367.12	1179.84
PT	Portugal	12/11/2007	1	1347.52	1154.03
PT	Portugal	05/11/2007	1	1329.55	1131.9
PT	Portugal	29/10/2007	1	1322.08	1122.45
PT	Portugal	22/10/2007	1	1314.94	1114.5
PT	Portugal	15/10/2007	1	1321.19	1113.19
PT	Portugal	08/10/2007	1	1325.47	1115.06
PT	Portugal	01/10/2007	1	1327.51	1111.4
PT	Portugal	24/09/2007	1	1330.8	1101.23
PT	Portugal	17/09/2007	1	1328.88	1090.63
PT	Portugal	10/09/2007	1	1319.33	1083.78
PT	Portugal	03/09/2007	1	1320.41	1084.25
PT	Portugal	27/08/2007	1	1325.42	1088.08
PT	Portugal	20/08/2007	1	1331.36	1092.92
PT	Portugal	13/08/2007	1	1335.65	1092.66
PT	Portugal	06/08/2007	1	1344.92	1088.56
PT	Portugal	30/07/2007	1	1363.08	1089.57
PT	Portugal	23/07/2007	1	1368.89	1088.68
PT	Portugal	16/07/2007	1	1367.41	1084.32
PT	Portugal	09/07/2007	1	1368.84	1084.22
PT	Portugal	02/07/2007	1	1367.02	1083.27
PT	Portugal	25/06/2007	1	1365.63	1078.63
PT	Portugal	18/06/2007	1	1371.55	1069.89
PT	Portugal	11/06/2007	1	1381.74	1065.8
PT	Portugal	04/06/2007	1	1380.43	1060.81
PT	Portugal	28/05/2007	1	1374.03	1055.89
PT	Portugal	21/05/2007	1	1372.36	1056.22
PT	Portugal	14/05/2007	1	1363.82	1056.94
PT	Portugal	07/05/2007	1	1345.05	1054.81
PT	Portugal	30/04/2007	1	1333.64	1060.9
PT	Portugal	23/04/2007	1	1323.33	1055.36
PT	Portugal	16/04/2007	1	1312.49	1048.71
PT	Portugal	02/04/2007	1	1289.46	1031.51
PT	Portugal	26/03/2007	1	1289.1	1032.31
PT	Portugal	19/03/2007	1	1276.4	1026.78
PT	Portugal	12/03/2007	1	1260.92	1021.14
PT	Portugal	05/03/2007	1	1242.93	1013.79
PT	Portugal	26/02/2007	1	1227.42	1008.8
PT	Portugal	19/02/2007	1	1220.89	1006.59
PT	Portugal	12/02/2007	1	1213.59	997.54
PT	Portugal	05/02/2007	1	1206.34	990.1
PT	Portugal	29/01/2007	1	1212.53	995.35
PT	Portugal	22/01/2007	1	1225.27	1005.57
PT	Portugal	15/01/2007	1	1239.08	1018.52
PT	Portugal	08/01/2007	1	1221.5	1002.8
PT	Portugal	18/12/2006	1	1213.16	1005.48
PT	Portugal	11/12/2006	1	1209.94	1005.8
PT	Portugal	04/12/2006	1	1206.07	1005.84
PT	Portugal	27/11/2006	1	1205.65	1005.57
PT	Portugal	20/11/2006	1	1205.31	1005.14
PT	Portugal	13/11/2006	1	1206.48	1006.29
PT	Portugal	06/11/2006	1	1215.38	1014.76
PT	Portugal	30/10/2006	1	1214.47	1005.76
PT	Portugal	23/10/2006	1	1215.7	1007.16
PT	Portugal	16/10/2006	1	1223.98	1015.19
PT	Portugal	09/10/2006	1	1224.96	1016.55
PT	Portugal	02/10/2006	1	1232.89	1029.6
PT	Portugal	25/09/2006	1	1259.14	1056.23
PT	Portugal	18/09/2006	1	1300.06	1083.42
PT	Portugal	11/09/2006	1	1329.97	1087.03
PT	Portugal	04/09/2006	1	1348.13	1093.66
PT	Portugal	28/08/2006	1	1365.26	1093.73
PT	Portugal	21/08/2006	1	1378.71	1092.81
PT	Portugal	14/08/2006	1	1384.3	1093.35
PT	Portugal	07/08/2006	1	1384.23	1092.78
PT	Portugal	31/07/2006	1	1383.78	1092.33
PT	Portugal	24/07/2006	1	1376.25	1084.24
PT	Portugal	17/07/2006	1	1358.18	1082.57
PT	Portugal	10/07/2006	1	1342.81	1072.78
PT	Portugal	03/07/2006	1	1339.21	1064.49
PT	Portugal	26/06/2006	1	1339.08	1064.45
PT	Portugal	19/06/2006	1	1338.87	1065.63
PT	Portugal	12/06/2006	1	1330.75	1064.99
PT	Portugal	05/06/2006	1	1333.7	1076.1
PT	Portugal	29/05/2006	1	1344.19	1076.1
PT	Portugal	22/05/2006	1	1345.55	1084.56
PT	Portugal	15/05/2006	1	1345.85	1085.74
PT	Portugal	08/05/2006	1	1349.08	1086.32
PT	Portugal	01/05/2006	1	1335.76	1072.1
PT	Portugal	24/04/2006	1	1317.31	1058.07
PT	Portugal	10/04/2006	1	1265.88	1042.58
PT	Portugal	03/04/2006	1	1258.58	1042.27
PT	Portugal	27/03/2006	1	1240.68	1042.09
PT	Portugal	20/03/2006	1	1225.73	1041.2
PT	Portugal	13/03/2006	1	1226.41	1034.1
PT	Portugal	06/03/2006	1	1227.23	1023.39
PT	Portugal	27/02/2006	1	1228.02	1022.36
PT	Portugal	20/02/2006	1	1239.66	1030.17
PT	Portugal	13/02/2006	1	1249.87	1023.93
PT	Portugal	06/02/2006	1	1248.51	1021.95
PT	Portugal	30/01/2006	1	1246.43	1019.44
PT	Portugal	23/01/2006	1	1231.18	994.34
PT	Portugal	16/01/2006	1	1195.53	981.14
PT	Portugal	09/01/2006	1	1178.91	972.97
PT	Portugal	19/12/2005	1	1178.19	972.58
PT	Portugal	12/12/2005	1	1178.74	973.42
PT	Portugal	05/12/2005	1	1189.56	982.83
PT	Portugal	28/11/2005	1	1192.34	986.46
PT	Portugal	21/11/2005	1	1204.45	1001.2
PT	Portugal	14/11/2005	1	1218.94	1028.3
PT	Portugal	07/11/2005	1	1244.26	1047.53
PT	Portugal	24/10/2005	1	1290.99	1052.1
PT	Portugal	17/10/2005	1	1290.77	1032.28
PT	Portugal	10/10/2005	1	1286.79	1026.64
PT	Portugal	03/10/2005	1	1277.28	1017.14
PT	Portugal	26/09/2005	1	1285.38	1024.79
PT	Portugal	19/09/2005	1	1289.94	1031.77
PT	Portugal	12/09/2005	1	1269.26	1019.73
PT	Portugal	05/09/2005	1	1239.05	1004.45
PT	Portugal	29/08/2005	1	1231.36	994.26
PT	Portugal	22/08/2005	1	1221.02	980.22
PT	Portugal	15/08/2005	1	1212.23	973.51
PT	Portugal	08/08/2005	1	1209.14	976.08
PT	Portugal	01/08/2005	1	1213.32	985.58
PT	Portugal	25/07/2005	1	1207.95	988.61
PT	Portugal	18/07/2005	1	1195.18	982.95
PT	Portugal	11/07/2005	1	1182.72	976.96
PT	Portugal	04/07/2005	1	1159.3	967.9
PT	Portugal	27/06/2005	1	1137.65	942.04
PT	Portugal	20/06/2005	1	1120.66	918.18
PT	Portugal	13/06/2005	1	1098.27	889.33
PT	Portugal	06/06/2005	1	1093.68	883.78
PT	Portugal	30/05/2005	1	1094.51	888.66
PT	Portugal	23/05/2005	1	1096.81	892.59
PT	Portugal	16/05/2005	1	1108.53	905
PT	Portugal	09/05/2005	1	1106.88	906.12
PT	Portugal	02/05/2005	1	1110.53	911.62
PT	Portugal	25/04/2005	1	1115.1	909.69
PT	Portugal	18/04/2005	1	1101.7	902.27
PT	Portugal	11/04/2005	1	1086.14	895.97
PT	Portugal	04/04/2005	1	1069.69	894.03
PT	Portugal	21/03/2005	1	1055.01	871.85
PT	Portugal	14/03/2005	1	1047.6	854.43
PT	Portugal	07/03/2005	1	1044.63	828.49
PT	Portugal	28/02/2005	1	1046.01	826.12
PT	Portugal	21/02/2005	1	1043.76	827.05
PT	Portugal	14/02/2005	1	1039.35	826.99
PT	Portugal	07/02/2005	1	1022.03	826.81
PT	Portugal	31/01/2005	1	1013.81	827.03
PT	Portugal	24/01/2005	1	997.04	828.83
PT	Portugal	17/01/2005	1	996.45	833.97
PT	Portugal	10/01/2005	1	1000.6	848.34
PT	Portugal	03/01/2005	1	1007.99	858.68
RO	Romania	09/04/2018	0.214435819	1147.31	1170.29
RO	Romania	26/03/2018	0.214624514	1137.09	1154.43
RO	Romania	19/03/2018	0.214238276	1116.26	1134.29
RO	Romania	12/03/2018	0.214509417	1112.08	1138.08
RO	Romania	05/03/2018	0.214509417	1117.62	1142.19
RO	Romania	26/02/2018	0.214477212	1111.67	1134.69
RO	Romania	19/02/2018	0.214532427	1111.12	1127
RO	Romania	12/02/2018	0.214942825	1131.59	1150.16
RO	Romania	05/02/2018	0.215828891	1155.03	1172.43
RO	Romania	29/01/2018	0.214915109	1153	1175.9
RO	Romania	22/01/2018	0.214270409	1144.93	1167.9
RO	Romania	15/01/2018	0.216085397	1150.93	1172.27
RO	Romania	08/01/2018	0.21642211	1138.6	1161.44
RO	Romania	01/01/2018	0.214661372	1116.76	1138.1
RO	Romania	18/12/2017	0.216319114	1117.49	1140.63
RO	Romania	11/12/2017	0.215875483	1107.92	1130.87
RO	Romania	04/12/2017	0.216379963	1116.62	1136.18
RO	Romania	27/11/2017	0.215433668	1119.75	1136.14
RO	Romania	20/11/2017	0.214989036	1117.34	1131.99
RO	Romania	13/11/2017	0.214767407	1111.73	1125.83
RO	Romania	06/11/2017	0.217888659	1108.84	1131.13
RO	Romania	30/10/2017	0.217438574	1089.4	1091.5
RO	Romania	23/10/2017	0.217391304	1088.13	1106.22
RO	Romania	16/10/2017	0.218159606	1082.57	1102.47
RO	Romania	09/10/2017	0.218560126	1076.44	1096.79
RO	Romania	02/10/2017	0.217969397	1022.29	1038.18
RO	Romania	25/09/2017	0.21744803	1057.95	1061.75
RO	Romania	18/09/2017	0.217424391	1052.19	1041.08
RO	Romania	11/09/2017	0.217452758	1019.47	1012.95
RO	Romania	04/09/2017	0.217571037	1012.69	1004.23
RO	Romania	28/08/2017	0.217500054	1009.81	986.73
RO	Romania	21/08/2017	0.218107265	1000.29	982.97
RO	Romania	14/08/2017	0.218741797	1011.12	999.69
RO	Romania	07/08/2017	0.219106047	1013.11	1001.07
RO	Romania	31/07/2017	0.219346348	1004.51	993.51
RO	Romania	24/07/2017	0.219115649	1006.53	991.69
RO	Romania	17/07/2017	0.219307864	997.24	977.23
RO	Romania	10/07/2017	0.218827957	998.23	978.67
RO	Romania	03/07/2017	0.219134856	992.49	972.23
RO	Romania	26/06/2017	0.218584013	984.27	964.59
RO	Romania	19/06/2017	0.217860177	988.56	969.4
RO	Romania	12/06/2017	0.219202104	1015.03	988.15
RO	Romania	05/06/2017	0.218827957	1033.06	1006.29
RO	Romania	29/05/2017	0.219115649	1059.79	1020.25
RO	Romania	22/05/2017	0.219254972	1029.37	1003.48
RO	Romania	15/05/2017	0.21976573	1027.73	1006.64
RO	Romania	08/05/2017	0.219838199	1041.26	1019.78
RO	Romania	01/05/2017	0.220516892	1068.32	1042.64
RO	Romania	24/04/2017	0.220823672	1084.17	1057.32
RO	Romania	10/04/2017	0.22164103	1065.78	1042.95
RO	Romania	03/04/2017	0.219804374	1047.21	1018.79
RO	Romania	27/03/2017	0.219823701	1019.15	1017.15
RO	Romania	20/03/2017	0.219274202	1017.18	1021.09
RO	Romania	13/03/2017	0.219490781	1030.67	1040.78
RO	Romania	06/03/2017	0.220799293	1056.48	1060.73
RO	Romania	27/02/2017	0.221587006	1078.27	1068.04
RO	Romania	20/02/2017	0.221150869	1071.61	1061.94
RO	Romania	13/02/2017	0.222113633	1068.37	1065.04
RO	Romania	06/02/2017	0.221803261	1071.21	1061.12
RO	Romania	30/01/2017	0.222182723	1070.32	1058.25
RO	Romania	23/01/2017	0.222330917	1070.12	1059.47
RO	Romania	16/01/2017	0.2221087	1049.09	1046.38
RO	Romania	09/01/2017	0.222143238	1057.95	1051.76
RO	Romania	02/01/2017	0.220312844	1005.04	1005.93
RO	Romania	19/12/2016	0.221341774	1147.77	1143.8
RO	Romania	12/12/2016	0.221862312	1130.92	1126.69
RO	Romania	05/12/2016	0.22217285	1119.11	1114.66
RO	Romania	28/11/2016	0.221483942	1108.62	1104.14
RO	Romania	21/11/2016	0.221704911	1093.09	1087.39
RO	Romania	14/11/2016	0.221322179	1095.72	1086.66
RO	Romania	07/11/2016	0.222281497	1112.83	1102.65
RO	Romania	31/10/2016	0.22192632	1133.43	1130.35
RO	Romania	24/10/2016	0.221901698	1139.37	1130.16
RO	Romania	17/10/2016	0.221901698	1119.85	1111.48
RO	Romania	10/10/2016	0.222049517	1098.03	1088.06
RO	Romania	03/10/2016	0.224693855	1099.43	1090.02
RO	Romania	26/09/2016	0.224729201	1100.96	1092.03
RO	Romania	19/09/2016	0.224845419	1095.67	1087.56
RO	Romania	12/09/2016	0.224724151	1098.67	1101.25
RO	Romania	05/09/2016	0.224744353	1094.33	1090.47
RO	Romania	29/08/2016	0.224335966	1107.63	1102.97
RO	Romania	22/08/2016	0.224300742	1091.6	1087.49
RO	Romania	15/08/2016	0.224245414	1068.81	1064.54
RO	Romania	08/08/2016	0.224295711	1052.86	1050.99
RO	Romania	01/08/2016	0.224517288	1065.64	1065.78
RO	Romania	25/07/2016	0.224820144	1083.75	1086.62
RO	Romania	18/07/2016	0.223783735	1079.59	1089.26
RO	Romania	11/07/2016	0.222528817	1084.05	1095.45
RO	Romania	04/07/2016	0.221567368	1104.98	1102.19
RO	Romania	27/06/2016	0.221434898	1110.1	1101.14
RO	Romania	20/06/2016	0.220298284	1096.9	1091.94
RO	Romania	13/06/2016	0.221346673	1112.05	1102.43
RO	Romania	06/06/2016	0.221278102	1119.26	1100.84
RO	Romania	30/05/2016	0.222059379	1118.34	1095.67
RO	Romania	23/05/2016	0.221190002	1092.75	1070.17
RO	Romania	16/05/2016	0.22283626	1085.54	1062.26
RO	Romania	09/05/2016	0.222692351	1088.65	1058
RO	Romania	02/05/2016	0.223139574	1095.7	1063.06
RO	Romania	25/04/2016	0.223209303	1086.65	1045.88
RO	Romania	18/04/2016	0.223468681	1081.42	1034.72
RO	Romania	11/04/2016	0.223838836	1067.55	1017.46
RO	Romania	04/04/2016	0.223974198	1072.35	1037.21
RO	Romania	21/03/2016	0.22377372	1064.28	1039.62
RO	Romania	14/03/2016	0.223924045	1049.31	1027.84
RO	Romania	07/03/2016	0.22409968	1020.66	1002.06
RO	Romania	29/02/2016	0.223428737	999.13	981.24
RO	Romania	22/02/2016	0.223378828	1007.11	985.9
RO	Romania	15/02/2016	0.223768713	1040.32	1006.8
RO	Romania	08/02/2016	0.223224251	1066.69	1009.5
RO	Romania	01/02/2016	0.221014012	1062.9	989.35
RO	Romania	25/01/2016	0.220965176	1055.85	984.06
RO	Romania	18/01/2016	0.220434255	1067.77	1001.07
RO	Romania	11/01/2016	0.220726189	1094.96	1032.39
RO	Romania	04/01/2016	0.221385876	1093.58	1036.85
RO	Romania	14/12/2015	0.221282999	1106.41	1075.21
RO	Romania	07/12/2015	0.223199339	1132.06	1120.08
RO	Romania	30/11/2015	0.224703953	1137.89	1137.43
RO	Romania	23/11/2015	0.224769611	1133.44	1136.18
RO	Romania	16/11/2015	0.225291189	1138.12	1142.03
RO	Romania	09/11/2015	0.224104702	1135.83	1139.03
RO	Romania	02/11/2015	0.225311493	1131.17	1134.33
RO	Romania	26/10/2015	0.225392747	1121.58	1127.26
RO	Romania	19/10/2015	0.226331394	1133.55	1138.07
RO	Romania	12/10/2015	0.226603218	1145.56	1153.56
RO	Romania	05/10/2015	0.226408259	1146.92	1152.68
RO	Romania	28/09/2015	0.226382632	1148.2	1152.66
RO	Romania	21/09/2015	0.226193169	1157.58	1155.45
RO	Romania	14/09/2015	0.226372383	1168.52	1165.27
RO	Romania	07/09/2015	0.225514737	1158.47	1152.83
RO	Romania	31/08/2015	0.225697971	1134.15	1128.4
RO	Romania	24/08/2015	0.224931396	1169.16	1151.1
RO	Romania	17/08/2015	0.225733634	1212.05	1175.06
RO	Romania	10/08/2015	0.226664853	1226.19	1181.75
RO	Romania	03/08/2015	0.227014756	1264.84	1207.09
RO	Romania	27/07/2015	0.226346763	1283	1210.38
RO	Romania	20/07/2015	0.226505697	1295.48	1218.17
RO	Romania	13/07/2015	0.225789699	1305.96	1233.34
RO	Romania	06/07/2015	0.222900831	1286.39	1238.18
RO	Romania	29/06/2015	0.222776689	1283.53	1233.36
RO	Romania	22/06/2015	0.223035061	1301.01	1246.6
RO	Romania	15/06/2015	0.222816399	1290.01	1254.13
RO	Romania	08/06/2015	0.223964166	1282.84	1265.07
RO	Romania	01/06/2015	0.225098481	1292.27	1284.65
RO	Romania	25/05/2015	0.224522329	1282.74	1278.18
RO	Romania	18/05/2015	0.224895986	1290.51	1292.5
RO	Romania	11/05/2015	0.224673662	1289.59	1284.62
RO	Romania	04/05/2015	0.225861095	1295.08	1285.15
RO	Romania	27/04/2015	0.226382632	1286.08	1273.07
RO	Romania	20/04/2015	0.225988701	1250.02	1237.81
RO	Romania	13/04/2015	0.226469789	1225.32	1215.96
RO	Romania	30/03/2015	0.227014756	1248.82	1242.52
RO	Romania	23/03/2015	0.226142017	1233.44	1248.32
RO	Romania	16/03/2015	0.225402908	1239.93	1252.67
RO	Romania	09/03/2015	0.225083281	1236.7	1250.77
RO	Romania	02/03/2015	0.225133955	1211.57	1250.26
RO	Romania	23/02/2015	0.224804982	1185.64	1234.65
RO	Romania	16/02/2015	0.224961757	1171.4	1215.87
RO	Romania	09/02/2015	0.225692877	1145.3	1190.84
RO	Romania	02/02/2015	0.227050837	1122.42	1172.43
RO	Romania	26/01/2015	0.223493653	1096.23	1145.34
RO	Romania	19/01/2015	0.222088969	1089.9	1139.36
RO	Romania	12/01/2015	0.223049986	1105.8	1157.29
RO	Romania	05/01/2015	0.222345748	1136.1	1182.54
RO	Romania	15/12/2014	0.223149533	1182.41	1227.97
RO	Romania	08/12/2014	0.225098481	1232.81	1277.79
RO	Romania	01/12/2014	0.22555543	1254.44	1296.75
RO	Romania	24/11/2014	0.225667411	1271.22	1319.13
RO	Romania	17/11/2014	0.225835592	1300.78	1337.79
RO	Romania	10/11/2014	0.226090889	1309.18	1343.95
RO	Romania	03/11/2014	0.226562146	1328.77	1360.68
RO	Romania	27/10/2014	0.225937641	1328.93	1361.83
RO	Romania	20/10/2014	0.226382632	1341.58	1363.59
RO	Romania	13/10/2014	0.227231412	1371.21	1394.69
RO	Romania	06/10/2014	0.2268088	1386.32	1408.35
RO	Romania	29/09/2014	0.226628895	1376.11	1398.62
RO	Romania	22/09/2014	0.227050837	1395.51	1412.78
RO	Romania	15/09/2014	0.226557013	1393.73	1413.16
RO	Romania	08/09/2014	0.226783082	1400.58	1415.42
RO	Romania	01/09/2014	0.227479527	1398.45	1425.96
RO	Romania	25/08/2014	0.227520932	1391.38	1426.77
RO	Romania	18/08/2014	0.225458809	1389.14	1423.65
RO	Romania	11/08/2014	0.225301341	1386.91	1417.1
RO	Romania	04/08/2014	0.225479143	1402.76	1412.98
RO	Romania	28/07/2014	0.227852716	1428.23	1427.11
RO	Romania	21/07/2014	0.224997188	1404.8	1396.15
RO	Romania	14/07/2014	0.226346763	1419.68	1410.81
RO	Romania	07/07/2014	0.227915033	1431.09	1426.25
RO	Romania	30/06/2014	0.228154232	1448.32	1440.41
RO	Romania	23/06/2014	0.227432964	1415.02	1426.38
RO	Romania	16/06/2014	0.227464004	1413.87	1413.88
RO	Romania	09/06/2014	0.227899451	1403.25	1404.25
RO	Romania	02/06/2014	0.227904645	1413.85	1421.85
RO	Romania	26/05/2014	0.22688599	1403.23	1417.02
RO	Romania	19/05/2014	0.22563686	1389.42	1410.86
RO	Romania	12/05/2014	0.225718349	1382	1402.2
RO	Romania	05/05/2014	0.22521508	1397.14	1406.5
RO	Romania	28/04/2014	0.224603014	1403.52	1414.6
RO	Romania	14/04/2014	0.223823806	1390.71	1403.18
RO	Romania	07/04/2014	0.223939089	1377.32	1392.45
RO	Romania	31/03/2014	0.224255472	1263.62	1296.82
RO	Romania	24/03/2014	0.223373838	1254.53	1282.48
RO	Romania	17/03/2014	0.221837704	1246.39	1279.93
RO	Romania	10/03/2014	0.222301263	1255.32	1301.08
RO	Romania	03/03/2014	0.22140058	1263.48	1310.84
RO	Romania	24/02/2014	0.221739323	1253.69	1306.13
RO	Romania	17/02/2014	0.22272211	1252.84	1303.64
RO	Romania	10/02/2014	0.223473675	1246.77	1301.56
RO	Romania	03/02/2014	0.222528817	1246.24	1313.05
RO	Romania	27/01/2014	0.220400247	1234.32	1300.49
RO	Romania	20/01/2014	0.220458554	1224.2	1293.41
RO	Romania	13/01/2014	0.221043324	1221.47	1290.26
RO	Romania	06/01/2014	0.222558533	1247.27	1307.04
RO	Romania	16/12/2013	0.224366166	1218.9	1294.7
RO	Romania	09/12/2013	0.224810036	1238.93	1316.98
RO	Romania	02/12/2013	0.225428314	1235.93	1311.51
RO	Romania	25/11/2013	0.22485553	1229.93	1298.84
RO	Romania	18/11/2013	0.224890928	1219.82	1298.96
RO	Romania	11/11/2013	0.224542495	1200.85	1279.05
RO	Romania	04/11/2013	0.225301341	1214.12	1294.38
RO	Romania	28/10/2013	0.225301341	1229.44	1304.54
RO	Romania	21/10/2013	0.225108615	1257.75	1322.13
RO	Romania	14/10/2013	0.224124793	1230.74	1307.65
RO	Romania	07/10/2013	0.225866197	1244.59	1323.33
RO	Romania	30/09/2013	0.224114747	1234.94	1313.07
RO	Romania	23/09/2013	0.22379876	1256.25	1333.56
RO	Romania	16/09/2013	0.22427559	1277.09	1354.36
RO	Romania	09/09/2013	0.223668613	1308.5	1334.72
RO	Romania	02/09/2013	0.226050002	1323.11	1349.83
RO	Romania	26/08/2013	0.225733634	1284.85	1326.19
RO	Romania	19/08/2013	0.224164985	1275.92	1316.98
RO	Romania	12/08/2013	0.226034674	1270.96	1318.69
RO	Romania	05/08/2013	0.226142017	1293.48	1325.66
RO	Romania	29/07/2013	0.227221086	1313.02	1333.65
RO	Romania	22/07/2013	0.226162475	1314.49	1334.94
RO	Romania	15/07/2013	0.226060222	1294.13	1336.27
RO	Romania	08/07/2013	0.224804982	1263.56	1296.7
RO	Romania	01/07/2013	0.224779716	1263.42	1296.56
RO	Romania	24/06/2013	0.220225511	1260.38	1280.63
RO	Romania	17/06/2013	0.224678709	1279.59	1292.39
RO	Romania	10/06/2013	0.221067757	1248.73	1258.54
RO	Romania	03/06/2013	0.226860254	1271.52	1282.34
RO	Romania	27/05/2013	0.230186681	1278.42	1301.14
RO	Romania	20/05/2013	0.230027833	1270.15	1300.25
RO	Romania	13/05/2013	0.231272694	1259.91	1298.73
RO	Romania	06/05/2013	0.2318303	1294.36	1320.55
RO	Romania	29/04/2013	0.2313476	1291.66	1317.8
RO	Romania	22/04/2013	0.22949992	1263.67	1292.8
RO	Romania	15/04/2013	0.228227132	1308.36	1329.58
RO	Romania	08/04/2013	0.22688599	1304.41	1330.06
RO	Romania	25/03/2013	0.226500566	1306.41	1331.23
RO	Romania	18/03/2013	0.226485177	1292.29	1338.16
RO	Romania	11/03/2013	0.228738735	1325.7	1356.1
RO	Romania	04/03/2013	0.229095074	1353.62	1377.36
RO	Romania	25/02/2013	0.228451328	1364.28	1377.91
RO	Romania	18/02/2013	0.227992978	1332.21	1373.69
RO	Romania	11/02/2013	0.227257232	1326.27	1358.4
RO	Romania	04/02/2013	0.228728271	1314.02	1359.94
RO	Romania	28/01/2013	0.227464004	1291	1345.1
RO	Romania	21/01/2013	0.229342018	1290.71	1351.15
RO	Romania	14/01/2013	0.228060573	1295.61	1357.83
RO	Romania	07/01/2013	0.226126676	1271.15	1346.22
RO	Romania	17/12/2012	0.223979215	1252.81	1328.52
RO	Romania	10/12/2012	0.220385675	1234.89	1321.23
RO	Romania	03/12/2012	0.221072644	1238.74	1325.35
RO	Romania	26/11/2012	0.220867568	1244.29	1318.97
RO	Romania	19/11/2012	0.220443974	1233.39	1315.8
RO	Romania	12/11/2012	0.220784669	1235.29	1317.83
RO	Romania	05/11/2012	0.221043324	1253.26	1334.76
RO	Romania	29/10/2012	0.219847865	1276.95	1343.22
RO	Romania	22/10/2012	0.218483723	1290.04	1341.1
RO	Romania	15/10/2012	0.218627022	1312.87	1341.98
RO	Romania	08/10/2012	0.218708309	1300.51	1337.4
RO	Romania	01/10/2012	0.221126418	1314.89	1352.18
RO	Romania	24/09/2012	0.221322179	1316.05	1353.38
RO	Romania	17/09/2012	0.222791578	1354.84	1371.14
RO	Romania	10/09/2012	0.223373838	1347.55	1369.86
